note_combination,chord_label,raw_values_per_combination,weighted_modulations_per_region_in_note_combinations,weighted_sum_per_region_normalized_tension_value,raw_t_score_summed_only_modulations,raw_t_score_summed_using_weighted_normalized_value,raw_t_score_summed_using_weighted_modulations_no_norm,normed_values_only_modulations,normed_values_weighted_modulations_only,normed_values_normed_weighted_modulations,method,harmonics_considered
"G2,G3",8v,"[[0.6416666666666666, 0.0, 0.0, 0.0, 0.2, 0.28, 0.35, 0.1, 0.525, 0.3566666666666667, 0.1, 1.9900000000000002, 0.2566666666666667, 0.5483333333333333, 0.7816666666666666]]","[[0.0, 0.0, 0.0, 0.0, 0.2, 0.196, 0.0, 0.1, 0.0, 0.0, 0.06999999999999999, 0.0, 0.0, 0.0, 0.0]]",[0.09233278955954323],6.129999999999999,0.09233278955954323,0.566,0.0,0.0,0.0,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,7
"G2,D3",P5,"[[0.35, 0.0, 0.0, 0.1, 0.41500000000000004, 0.2566666666666667, 0.7416666666666666, 0.0, 1.9149999999999998, 0.14, 0.43166666666666664, 0.7233333333333334, 0.6249999999999999, 0.5833333333333333, 1.2833333333333332]]","[[0.0, 0.0, 0.0, 0.1, 0.41500000000000004, 0.1796666666666667, 0.0, 0.0, 0.0, 0.0, 0.30216666666666664, 0.0, 0.0, 0.0, 0.0]]",[0.13176911213923775],7.5649999999999995,0.13176911213923775,0.9968333333333335,0.5137231503579951,0.12941176470588237,0.09332707568687472,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,7
"G2,G2",U,"[[1.815, 0.0, 0.0, 0.0, 0.21666666666666667, 0.5716666666666667, 0.4083333333333333, 0.24000000000000002, 0.875, 0.37333333333333335, 0.275, 1.925, 0.33333333333333337, 0.49, 1.4]]","[[0.0, 0.0, 0.0, 0.0, 0.21666666666666667, 0.4001666666666666, 0.0, 0.24000000000000002, 0.0, 0.0, 0.1925, 0.0, 0.0, 0.0, 0.0]]",[0.11759432200224129],8.923333333333334,0.11759432200224129,1.0493333333333332,1.0,0.14518147684605753,0.0597820688143987,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,7
"G2,C3",P4,"[[0.175, 0.0, 0.0, 0.24000000000000002, 0.5666666666666667, 0.14, 1.9149999999999998, 0.0, 0.7583333333333333, 0.315, 0.6133333333333334, 0.5249999999999999, 0.7583333333333333, 1.3833333333333333, 0.4083333333333333]]","[[0.0, 0.0, 0.0, 0.24000000000000002, 0.5666666666666667, 0.098, 0.0, 0.0, 0.0, 0.0, 0.42933333333333334, 0.0, 0.0, 0.0, 0.0]]",[0.17106219277623427],7.798333333333332,0.17106219277623427,1.334,0.5972553699284006,0.23068836045056318,0.1863151656176436,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,7
"G2,D#3",m6,"[[0.0, 0.0, 0.0, 0.49, 0.2, 0.175, 0.8983333333333332, 0.1, 2.055, 0.0, 0.6066666666666667, 0.4083333333333333, 0.7649999999999999, 0.5833333333333333, 1.4233333333333333]]","[[0.0, 0.0, 0.0, 0.49, 0.2, 0.12249999999999998, 0.0, 0.1, 0.0, 0.0, 0.42466666666666664, 0.0, 0.0, 0.0, 0.0]]",[0.1735453168937919],7.705,0.1735453168937919,1.3371666666666666,0.5638424821002388,0.23163954943679593,0.19219154295964577,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,7
"G2,B2",M3,"[[0.0, 0.14, 0.0, 0.3916666666666666, 0.1, 0.35, 1.955, 0.1, 1.0733333333333333, 0.23333333333333334, 0.7649999999999999, 0.37333333333333335, 0.525, 1.3833333333333333, 0.7583333333333333]]","[[0.0, 0.098, 0.0, 0.3916666666666666, 0.1, 0.24499999999999997, 0.0, 0.1, 0.0, 0.0, 0.5354999999999999, 0.0, 0.0, 0.0, 0.0]]",[0.1804254448762528],8.148333333333332,0.1804254448762528,1.4701666666666664,0.7225536992840089,0.2715894868585731,0.20847354348484504,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,7
"G2,E3",M6,"[[0.0, 0.14, 0.0, 0.1, 0.35, 0.7416666666666666, 0.315, 0.31666666666666665, 0.14, 1.815, 0.35, 0.5316666666666666, 0.5483333333333333, 0.5249999999999999, 0.5483333333333333]]","[[0.0, 0.098, 0.0, 0.1, 0.35, 0.5191666666666666, 0.0, 0.31666666666666665, 0.0, 0.0, 0.24499999999999997, 0.0, 0.0, 0.0, 0.0]]",[0.25364650921359977],6.421666666666667,0.25364650921359977,1.6288333333333331,0.10441527446300752,0.31924906132665826,0.38175308291136417,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,7
"G2,F#3",M7,"[[0.0, 0.0, 0.0, 0.7416666666666666, 0.14, 0.1, 0.59, 0.175, 0.6066666666666667, 0.1, 1.9149999999999998, 0.175, 0.43166666666666664, 0.5133333333333334, 0.875]]","[[0.0, 0.0, 0.0, 0.7416666666666666, 0.14, 0.06999999999999999, 0.0, 0.175, 0.0, 0.0, 1.3404999999999998, 0.0, 0.0, 0.0, 0.0]]",[0.387716081718177],6.363333333333333,0.387716081718177,2.4671666666666665,0.08353221957040602,0.5710638297872339,0.6990321881107958,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,7
"G2,A#2",m3,"[[0.0, 0.11666666666666667, 0.1, 0.14, 0.175, 1.9149999999999998, 0.35, 0.3966666666666667, 0.5083333333333333, 0.7816666666666666, 0.5249999999999999, 0.6483333333333333, 1.2833333333333332, 0.5833333333333334, 0.44999999999999996]]","[[0.0, 0.08166666666666667, 0.06999999999999999, 0.14, 0.175, 1.3404999999999998, 0.0, 0.3966666666666667, 0.0, 0.0, 0.36749999999999994, 0.0, 0.0, 0.0, 0.0]]",[0.3224916387959866],7.973333333333333,0.3224916387959866,2.5713333333333326,0.659904534606205,0.6023529411764703,0.544676859747401,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,7
"G2,F3",m7,"[[0.0, 0.0, 0.1, 0.14, 0.6416666666666666, 0.35, 0.375, 0.28, 0.21666666666666667, 0.35, 1.815, 0.3566666666666667, 0.5833333333333333, 0.6649999999999999, 0.5483333333333333]]","[[0.0, 0.0, 0.06999999999999999, 0.14, 0.6416666666666666, 0.24499999999999997, 0.0, 0.28, 0.0, 0.0, 1.2705, 0.0, 0.0, 0.0, 0.0]]",[0.41222424085128473],6.421666666666665,0.41222424085128473,2.6471666666666662,0.1044152744630069,0.6251314142678346,0.7570313795348769,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,7
"G2,A2",M2,"[[0.0, 0.0, 0.0, 0.21666666666666667, 1.955, 0.275, 0.6066666666666667, 0.175, 0.6133333333333334, 0.5249999999999999, 0.875, 0.275, 1.4233333333333333, 0.5833333333333334, 0.44999999999999996]]","[[0.0, 0.0, 0.0, 0.21666666666666667, 1.955, 0.1925, 0.0, 0.175, 0.0, 0.0, 0.6124999999999999, 0.0, 0.0, 0.0, 0.0]]",[0.39527591973244136],7.9733333333333345,0.39527591973244136,3.1516666666666664,0.6599045346062057,0.776670838548185,0.7169227399773391,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,7
"G2,G#2",m2,"[[0.0, 0.0, 0.0, 1.815, 0.21666666666666667, 0.2566666666666667, 0.59, 0.5833333333333334, 0.8049999999999999, 0.1, 1.0499999999999998, 1.2833333333333332, 0.24000000000000002, 0.5833333333333333, 1.4]]","[[0.0, 0.0, 0.0, 1.815, 0.21666666666666667, 0.1796666666666667, 0.0, 0.5833333333333334, 0.0, 0.0, 0.7349999999999999, 0.0, 0.0, 0.0, 0.0]]",[0.3955547254389243],8.923333333333332,0.3955547254389243,3.529666666666667,0.9999999999999993,0.8902127659574467,0.7175825408808916,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,7
"G2,C#3",TT,"[[0.0, 0.1, 0.0, 0.525, 0.14, 0.4566666666666667, 0.0, 2.456666666666667, 0.0, 0.3566666666666667, 0.5483333333333333, 1.015, 0.23333333333333334, 0.275, 1.4583333333333333]]","[[0.0, 0.06999999999999999, 0.0, 0.525, 0.14, 0.3196666666666667, 0.0, 2.456666666666667, 0.0, 0.0, 0.3838333333333333, 0.0, 0.0, 0.0, 0.0]]",[0.5148931482705442],7.565,0.5148931482705442,3.8951666666666673,0.5137231503579954,1.0,1.0,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,7
"G2,G3",8v,"[[0.6416666666666666, 0.0, 0.0, 0.0, 0.2, 0.28, 0.35, 0.1, 0.525, 0.3566666666666667, 0.1, 1.9900000000000002, 0.2566666666666667, 0.5483333333333333, 0.7816666666666666]]",,,6.129999999999999,,,0.0,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,7
"G2,F#3",M7,"[[0.0, 0.0, 0.0, 0.7416666666666666, 0.14, 0.1, 0.59, 0.175, 0.6066666666666667, 0.1, 1.9149999999999998, 0.175, 0.43166666666666664, 0.5133333333333334, 0.875]]",,,6.363333333333333,,,0.08353221957040602,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,7
"G2,F3",m7,"[[0.0, 0.0, 0.1, 0.14, 0.6416666666666666, 0.35, 0.375, 0.28, 0.21666666666666667, 0.35, 1.815, 0.3566666666666667, 0.5833333333333333, 0.6649999999999999, 0.5483333333333333]]",,,6.421666666666665,,,0.1044152744630069,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,7
"G2,E3",M6,"[[0.0, 0.14, 0.0, 0.1, 0.35, 0.7416666666666666, 0.315, 0.31666666666666665, 0.14, 1.815, 0.35, 0.5316666666666666, 0.5483333333333333, 0.5249999999999999, 0.5483333333333333]]",,,6.421666666666667,,,0.10441527446300752,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,7
"G2,D3",P5,"[[0.35, 0.0, 0.0, 0.1, 0.41500000000000004, 0.2566666666666667, 0.7416666666666666, 0.0, 1.9149999999999998, 0.14, 0.43166666666666664, 0.7233333333333334, 0.6249999999999999, 0.5833333333333333, 1.2833333333333332]]",,,7.5649999999999995,,,0.5137231503579951,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,7
"G2,C#3",TT,"[[0.0, 0.1, 0.0, 0.525, 0.14, 0.4566666666666667, 0.0, 2.456666666666667, 0.0, 0.3566666666666667, 0.5483333333333333, 1.015, 0.23333333333333334, 0.275, 1.4583333333333333]]",,,7.565,,,0.5137231503579954,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,7
"G2,D#3",m6,"[[0.0, 0.0, 0.0, 0.49, 0.2, 0.175, 0.8983333333333332, 0.1, 2.055, 0.0, 0.6066666666666667, 0.4083333333333333, 0.7649999999999999, 0.5833333333333333, 1.4233333333333333]]",,,7.705,,,0.5638424821002388,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,7
"G2,C3",P4,"[[0.175, 0.0, 0.0, 0.24000000000000002, 0.5666666666666667, 0.14, 1.9149999999999998, 0.0, 0.7583333333333333, 0.315, 0.6133333333333334, 0.5249999999999999, 0.7583333333333333, 1.3833333333333333, 0.4083333333333333]]",,,7.798333333333332,,,0.5972553699284006,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,7
"G2,A#2",m3,"[[0.0, 0.11666666666666667, 0.1, 0.14, 0.175, 1.9149999999999998, 0.35, 0.3966666666666667, 0.5083333333333333, 0.7816666666666666, 0.5249999999999999, 0.6483333333333333, 1.2833333333333332, 0.5833333333333334, 0.44999999999999996]]",,,7.973333333333333,,,0.659904534606205,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,7
"G2,A2",M2,"[[0.0, 0.0, 0.0, 0.21666666666666667, 1.955, 0.275, 0.6066666666666667, 0.175, 0.6133333333333334, 0.5249999999999999, 0.875, 0.275, 1.4233333333333333, 0.5833333333333334, 0.44999999999999996]]",,,7.9733333333333345,,,0.6599045346062057,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,7
"G2,B2",M3,"[[0.0, 0.14, 0.0, 0.3916666666666666, 0.1, 0.35, 1.955, 0.1, 1.0733333333333333, 0.23333333333333334, 0.7649999999999999, 0.37333333333333335, 0.525, 1.3833333333333333, 0.7583333333333333]]",,,8.148333333333332,,,0.7225536992840089,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,7
"G2,G#2",m2,"[[0.0, 0.0, 0.0, 1.815, 0.21666666666666667, 0.2566666666666667, 0.59, 0.5833333333333334, 0.8049999999999999, 0.1, 1.0499999999999998, 1.2833333333333332, 0.24000000000000002, 0.5833333333333333, 1.4]]",,,8.923333333333332,,,0.9999999999999993,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,7
"G2,G2",U,"[[1.815, 0.0, 0.0, 0.0, 0.21666666666666667, 0.5716666666666667, 0.4083333333333333, 0.24000000000000002, 0.875, 0.37333333333333335, 0.275, 1.925, 0.33333333333333337, 0.49, 1.4]]",,,8.923333333333334,,,1.0,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,7
"G2,G3",8v,"[[3, 0, 0, 0, 2, 2, 2, 1, 3, 3, 1, 8, 2, 3, 4]]","[[0, 0.0, 0.0, 0, 2, 1.4, 0, 1, 0, 0, 0.7, 0, 0, 0, 0]]",[0.15000000000000002],34.0,0.15000000000000002,5.1000000000000005,0.0,0.0,0.0,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,7
"G2,D3",P5,"[[2, 0, 0, 1, 3, 2, 4, 0, 8, 1, 3, 4, 3, 3, 3]]","[[0, 0.0, 0.0, 1, 3, 1.4, 0, 0, 0, 0, 2.0999999999999996, 0, 0, 0, 0]]",[0.20270270270270271],37.0,0.20270270270270271,7.5,0.6,0.16551724137931031,0.13879003558718858,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,7
"G2,G2",U,"[[7, 0, 0, 0, 2, 4, 2, 2, 4, 2, 2, 6, 2, 2, 4]]","[[0, 0.0, 0.0, 0, 2, 2.8, 0, 2, 0, 0, 1.4, 0, 0, 0, 0]]",[0.21025641025641023],39.0,0.21025641025641023,8.2,1.0,0.2137931034482758,0.15868236152933649,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,7
"G2,C3",P4,"[[1, 0, 0, 2, 4, 1, 8, 0, 4, 2, 4, 2, 4, 4, 2]]","[[0, 0.0, 0.0, 2, 4, 0.7, 0, 0, 0, 0, 2.8, 0, 0, 0, 0]]",[0.25],38.0,0.25,9.5,0.8,0.3034482758620689,0.2633451957295373,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,7
"G2,D#3",m6,"[[0, 0, 0, 3, 2, 1, 5, 1, 9, 0, 4, 2, 4, 3, 4]]","[[0, 0.0, 0.0, 3, 2, 0.7, 0, 1, 0, 0, 2.8, 0, 0, 0, 0]]",[0.25],38.0,0.25,9.5,0.8,0.3034482758620689,0.2633451957295373,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,7
"G2,B2",M3,"[[0, 1, 0, 3, 1, 2, 8, 1, 6, 1, 4, 2, 3, 4, 3]]","[[0, 0.7, 0.0, 3, 1, 1.4, 0, 1, 0, 0, 2.8, 0, 0, 0, 0]]",[0.25384615384615383],39.0,0.25384615384615383,9.899999999999999,1.0,0.3310344827586206,0.2734738571037502,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,7
"G2,E3",M6,"[[0, 1, 0, 1, 2, 4, 2, 3, 1, 7, 2, 4, 3, 2, 3]]","[[0, 0.7, 0.0, 1, 2, 2.8, 0, 3, 0, 0, 1.4, 0, 0, 0, 0]]",[0.31142857142857144],35.0,0.31142857142857144,10.9,0.2,0.39999999999999997,0.42511438739196744,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,7
"G2,F#3",M7,"[[0, 0, 0, 4, 1, 1, 4, 1, 4, 1, 8, 1, 3, 3, 4]]","[[0, 0.0, 0.0, 4, 1, 0.7, 0, 1, 0, 0, 5.6, 0, 0, 0, 0]]",[0.3514285714285714],35.0,0.3514285714285714,12.3,0.2,0.496551724137931,0.5304524656837823,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,7
"G2,F3",m7,"[[0, 0, 1, 1, 3, 2, 3, 2, 2, 2, 7, 3, 3, 3, 3]]","[[0, 0.0, 0.7, 1, 3, 1.4, 0, 2, 0, 0, 4.8999999999999995, 0, 0, 0, 0]]",[0.37142857142857144],35.0,0.37142857142857144,13.0,0.2,0.5448275862068965,0.5831215048296898,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,7
"G2,A#2",m3,"[[0, 1, 1, 1, 1, 8, 2, 3, 3, 4, 2, 4, 3, 3, 2]]","[[0, 0.7, 0.7, 1, 1, 5.6, 0, 3, 0, 0, 1.4, 0, 0, 0, 0]]",[0.3526315789473684],38.0,0.3526315789473684,13.4,0.8,0.5724137931034483,0.5336205281887993,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,7
"G2,A2",M2,"[[0, 0, 0, 2, 8, 2, 4, 1, 4, 2, 4, 2, 4, 3, 2]]","[[0, 0.0, 0.0, 2, 8, 1.4, 0, 1, 0, 0, 2.8, 0, 0, 0, 0]]",[0.39999999999999997],38.0,0.39999999999999997,15.2,0.8,0.6965517241379309,0.6583629893238433,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,7
"G2,G#2",m2,"[[0, 0, 0, 7, 2, 2, 4, 3, 4, 1, 5, 3, 2, 2, 4]]","[[0, 0.0, 0.0, 7, 2, 1.4, 0, 3, 0, 0, 3.5, 0, 0, 0, 0]]",[0.4333333333333333],39.0,0.4333333333333333,16.9,1.0,0.8137931034482757,0.746144721233689,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,7
"G2,C#3",TT,"[[0, 1, 0, 3, 1, 4, 0, 10, 0, 3, 3, 5, 1, 2, 4]]","[[0, 0.7, 0.0, 3, 1, 2.8, 0, 10, 0, 0, 2.0999999999999996, 0, 0, 0, 0]]",[0.5297297297297298],37.0,0.5297297297297298,19.6,0.6,1.0,1.0,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,7
"G2,G3",8v,"[[3, 0, 0, 0, 2, 2, 2, 1, 3, 3, 1, 8, 2, 3, 4]]",,,34.0,,,0.0,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,7
"G2,E3",M6,"[[0, 1, 0, 1, 2, 4, 2, 3, 1, 7, 2, 4, 3, 2, 3]]",,,35.0,,,0.2,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,7
"G2,F3",m7,"[[0, 0, 1, 1, 3, 2, 3, 2, 2, 2, 7, 3, 3, 3, 3]]",,,35.0,,,0.2,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,7
"G2,F#3",M7,"[[0, 0, 0, 4, 1, 1, 4, 1, 4, 1, 8, 1, 3, 3, 4]]",,,35.0,,,0.2,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,7
"G2,C#3",TT,"[[0, 1, 0, 3, 1, 4, 0, 10, 0, 3, 3, 5, 1, 2, 4]]",,,37.0,,,0.6,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,7
"G2,D3",P5,"[[2, 0, 0, 1, 3, 2, 4, 0, 8, 1, 3, 4, 3, 3, 3]]",,,37.0,,,0.6,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,7
"G2,A2",M2,"[[0, 0, 0, 2, 8, 2, 4, 1, 4, 2, 4, 2, 4, 3, 2]]",,,38.0,,,0.8,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,7
"G2,A#2",m3,"[[0, 1, 1, 1, 1, 8, 2, 3, 3, 4, 2, 4, 3, 3, 2]]",,,38.0,,,0.8,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,7
"G2,C3",P4,"[[1, 0, 0, 2, 4, 1, 8, 0, 4, 2, 4, 2, 4, 4, 2]]",,,38.0,,,0.8,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,7
"G2,D#3",m6,"[[0, 0, 0, 3, 2, 1, 5, 1, 9, 0, 4, 2, 4, 3, 4]]",,,38.0,,,0.8,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,7
"G2,G2",U,"[[7, 0, 0, 0, 2, 4, 2, 2, 4, 2, 2, 6, 2, 2, 4]]",,,39.0,,,1.0,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,7
"G2,G#2",m2,"[[0, 0, 0, 7, 2, 2, 4, 3, 4, 1, 5, 3, 2, 2, 4]]",,,39.0,,,1.0,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,7
"G2,B2",M3,"[[0, 1, 0, 3, 1, 2, 8, 1, 6, 1, 4, 2, 3, 4, 3]]",,,39.0,,,1.0,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,7
"G2,G3",8v,"[[0, 2]]",,,2.0,,,0.0,,,Chan's method Vanilla Cap 0 with  distributive,8
"G2,G2",U,"[[0, 4]]",,,4.0,,,0.2222222222222222,,,Chan's method Vanilla Cap 0 with  distributive,8
"G2,D3",P5,"[[0, 4]]",,,4.0,,,0.2222222222222222,,,Chan's method Vanilla Cap 0 with  distributive,8
"G2,C3",P4,"[[0, 5]]",,,5.0,,,0.3333333333333333,,,Chan's method Vanilla Cap 0 with  distributive,8
"G2,B2",M3,"[[2, 4]]",,,6.0,,,0.4444444444444444,,,Chan's method Vanilla Cap 0 with  distributive,8
"G2,D#3",m6,"[[2, 4]]",,,6.0,,,0.4444444444444444,,,Chan's method Vanilla Cap 0 with  distributive,8
"G2,E3",M6,"[[0, 6]]",,,6.0,,,0.4444444444444444,,,Chan's method Vanilla Cap 0 with  distributive,8
"G2,F#3",M7,"[[4, 2]]",,,6.0,,,0.4444444444444444,,,Chan's method Vanilla Cap 0 with  distributive,8
"G2,F3",m7,"[[0, 7]]",,,7.0,,,0.5555555555555556,,,Chan's method Vanilla Cap 0 with  distributive,8
"G2,C#3",TT,"[[4, 4]]",,,8.0,,,0.6666666666666666,,,Chan's method Vanilla Cap 0 with  distributive,8
"G2,G#2",m2,"[[8, 3]]",,,11.0,,,1.0,,,Chan's method Vanilla Cap 0 with  distributive,8
"G2,A2",M2,"[[0, 11]]",,,11.0,,,1.0,,,Chan's method Vanilla Cap 0 with  distributive,8
"G2,A#2",m3,"[[0, 11]]",,,11.0,,,1.0,,,Chan's method Vanilla Cap 0 with  distributive,8
"G2,G3",8v,"[[0.8333333333333335, 0.0, 0.0, 0.0, 0.22857142857142856, 0.42000000000000004, 0.5, 0.11428571428571428, 0.7, 0.4076190476190476, 0.2142857142857143, 2.4742857142857146, 0.4076190476190476, 0.76, 1.0533333333333335]]","[[0.0, 0.0, 0.0, 0.0, 0.22857142857142856, 0.294, 0.0, 0.11428571428571428, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0]]",[0.0969832139922526],8.113333333333335,0.0969832139922526,0.7868571428571429,0.0,0.0,0.0,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,8
"G2,D3",P5,"[[0.4, 0.0, 0.0, 0.2142857142857143, 0.5742857142857143, 0.29333333333333333, 1.0476190476190477, 0.0, 2.288571428571429, 0.2742857142857143, 0.5933333333333333, 0.96, 0.8742857142857143, 0.7666666666666667, 1.666666666666667]]","[[0.0, 0.0, 0.0, 0.2142857142857143, 0.5742857142857143, 0.2053333333333333, 0.0, 0.0, 0.0, 0.0, 0.4153333333333333, 0.0, 0.0, 0.0, 0.0]]",[0.14158453736484541],9.953333333333337,0.14158453736484541,1.4092380952380952,0.5169922397645176,0.1448038998448925,0.10775970198297205,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,8
"G2,G2",U,"[[2.1742857142857144, 0.0, 0.0, 0.0, 0.46190476190476193, 0.6533333333333333, 0.7, 0.2742857142857143, 1.0, 0.6866666666666668, 0.3142857142857143, 2.5, 0.38095238095238093, 0.9266666666666667, 1.6]]","[[0.0, 0.0, 0.0, 0.0, 0.46190476190476193, 0.4573333333333333, 0.0, 0.2742857142857143, 0.0, 0.0, 0.21999999999999997, 0.0, 0.0, 0.0, 0.0]]",[0.12109986945169711],11.672380952380953,0.12109986945169711,1.4135238095238094,1.0,0.14580101927764233,0.05826741021618883,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,8
"G2,C3",P4,"[[0.30000000000000004, 0.0, 0.0, 0.2742857142857143, 0.7476190476190476, 0.26, 2.288571428571429, 0.0, 1.080952380952381, 0.36, 0.8342857142857143, 0.8600000000000001, 0.8666666666666667, 1.7809523809523813, 0.5666666666666667]]","[[0.0, 0.0, 0.0, 0.2742857142857143, 0.7476190476190476, 0.182, 0.0, 0.0, 0.0, 0.0, 0.584, 0.0, 0.0, 0.0, 0.0]]",[0.17494175752492772],10.220000000000002,0.17494175752492772,1.7879047619047617,0.5919186513245923,0.23290494128074446,0.18835291831878348,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,8
"G2,D#3",m6,"[[0.0, 0.1, 0.0, 0.56, 0.22857142857142856, 0.30000000000000004, 1.1266666666666667, 0.2142857142857143, 2.448571428571429, 0.1, 0.8076190476190477, 0.6, 0.8742857142857143, 0.9266666666666667, 1.8266666666666669]]","[[0.0, 0.06999999999999999, 0.0, 0.56, 0.22857142857142856, 0.21000000000000002, 0.0, 0.2142857142857143, 0.0, 0.0, 0.5653333333333334, 0.0, 0.0, 0.0, 0.0]]",[0.18274790469912422],10.113333333333333,0.18274790469912422,1.8481904761904762,0.5619480867005616,0.24693108796809218,0.2072130782763586,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,8
