,case,note_names,periods_considered,tension_score,chord_label,normalized_tension_score,threshold_exponent_applied
658,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,F3",24,571660.3803995172,m7,0.7946230629638591,10**-6
659,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,F3",25,571660.3803995172,m7,0.7946230629638591,10**-6
660,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,F3",26,571660.3803995172,m7,0.7946230629638591,10**-6
661,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,F3",27,571660.3803995172,m7,0.595020371151407,10**-6
662,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,F3",28,571660.3803995172,m7,0.24986045725935616,10**-6
663,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,F3",29,571660.3803995172,m7,0.24986045725935616,10**-6
664,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,F3",30,571660.3803995172,m7,0.24986045725935616,10**-6
665,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,F3",31,571660.3803995172,m7,0.24986045725935616,10**-6
666,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,F3",32,571660.3803995172,m7,0.24986045725935616,10**-6
667,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",4,57081.92077581277,m2,1.0,10**-6
668,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",5,57081.92077581277,m2,1.0,10**-6
669,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",6,57081.92077581277,m2,1.0,10**-6
670,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",7,57081.92077581277,m2,1.0,10**-6
671,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",8,57081.92077581277,m2,1.0,10**-6
672,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",9,57081.92077581277,m2,1.0,10**-6
673,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",10,57081.92077581277,m2,1.0,10**-6
674,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",11,57081.92077581277,m2,0.7693656663251044,10**-6
675,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",12,57081.92077581277,m2,0.6544547014402773,10**-6
676,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",13,57081.92077581277,m2,0.6544547014402773,10**-6
677,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",14,57081.92077581277,m2,0.6544547014402773,10**-6
678,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",15,57081.92077581277,m2,0.20222985746920447,10**-6
679,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",16,57081.92077581277,m2,0.20222985746920447,10**-6
680,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",17,96240.21582016641,m2,0.308628153487753,10**-6
681,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",18,106584.51148869852,m2,0.3418007814178065,10**-6
682,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",19,270778.36322391534,m2,0.49240467128696336,10**-6
683,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",20,270778.36322391534,m2,0.37638909350155425,10**-6
684,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",21,270778.36322391534,m2,0.37638909350155425,10**-6
685,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",22,270778.36322391534,m2,0.37638909350155425,10**-6
686,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",23,270778.36322391534,m2,0.37638909350155425,10**-6
687,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",24,270778.36322391534,m2,0.37638909350155425,10**-6
688,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",25,270778.36322391534,m2,0.37638909350155425,10**-6
689,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",26,270778.36322391534,m2,0.37638909350155425,10**-6
690,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",27,270778.36322391534,m2,0.28184328966905725,10**-6
691,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",28,270778.36322391534,m2,0.11835139878643346,10**-6
692,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",29,270778.36322391534,m2,0.11835139878643346,10**-6
693,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",30,270778.36322391534,m2,0.11835139878643346,10**-6
694,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",31,270778.36322391534,m2,0.11835139878643346,10**-6
695,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G#2",32,270778.36322391534,m2,0.11835139878643346,10**-6
696,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",4,0.0,U,0.0,10**-6
697,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",5,0.0,U,0.0,10**-6
698,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",6,0.0,U,0.0,10**-6
699,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",7,0.0,U,0.0,10**-6
700,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",8,0.0,U,0.0,10**-6
701,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",9,0.0,U,0.0,10**-6
702,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",10,0.0,U,0.0,10**-6
703,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",11,0.0,U,0.0,10**-6
704,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",12,0.0,U,0.0,10**-6
705,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",13,0.0,U,0.0,10**-6
706,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",14,0.0,U,0.0,10**-6
707,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",15,0.0,U,0.0,10**-6
708,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",16,0.0,U,0.0,10**-6
709,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",17,0.0,U,0.0,10**-6
710,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",18,0.0,U,0.0,10**-6
711,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",19,0.0,U,0.0,10**-6
712,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",20,0.0,U,0.0,10**-6
713,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",21,0.0,U,0.0,10**-6
714,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",22,0.0,U,0.0,10**-6
715,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",23,0.0,U,0.0,10**-6
716,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",24,0.0,U,0.0,10**-6
717,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",25,0.0,U,0.0,10**-6
718,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",26,0.0,U,0.0,10**-6
719,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",27,0.0,U,0.0,10**-6
720,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",28,0.0,U,0.0,10**-6
721,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",29,0.0,U,0.0,10**-6
722,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",30,0.0,U,0.0,10**-6
723,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",31,0.0,U,0.0,10**-6
724,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G2",32,0.0,U,0.0,10**-6
725,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",4,2375.9025266011154,8v,0.041622680076453436,10**-6
726,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",5,2375.9025266011154,8v,0.041622680076453436,10**-6
727,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",6,7478.394594340761,8v,0.1310116144078594,10**-6
728,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",7,11501.53109425879,8v,0.2014916621224196,10**-6
729,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",8,0.0,8v,0.0,10**-6
730,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",9,0.0,8v,0.0,10**-6
731,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",10,0.0,8v,0.0,10**-6
732,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",11,0.0,8v,0.0,10**-6
733,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",12,0.0,8v,0.0,10**-6
734,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",13,0.0,8v,0.0,10**-6
735,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",14,0.0,8v,0.0,10**-6
736,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",15,0.0,8v,0.0,10**-6
737,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",16,0.0,8v,0.0,10**-6
738,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",17,0.0,8v,0.0,10**-6
739,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",18,0.0,8v,0.0,10**-6
740,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",19,0.0,8v,0.0,10**-6
741,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",20,0.0,8v,0.0,10**-6
742,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",21,0.0,8v,0.0,10**-6
743,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",22,0.0,8v,0.0,10**-6
744,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",23,0.0,8v,0.0,10**-6
745,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",24,0.0,8v,0.0,10**-6
746,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",25,0.0,8v,0.0,10**-6
747,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",26,0.0,8v,0.0,10**-6
748,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",27,0.0,8v,0.0,10**-6
749,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",28,0.0,8v,0.0,10**-6
750,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",29,0.0,8v,0.0,10**-6
751,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",30,0.0,8v,0.0,10**-6
752,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",31,0.0,8v,0.0,10**-6
753,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),"G2,G3",32,0.0,8v,0.0,10**-6
754,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",4,6744.485471232902,m3,0.11815449409492772,10**-6
755,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",5,9019.475174336858,m3,0.1580093145386703,10**-6
756,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",6,13975.387121658794,m3,0.24483035839923178,10**-6
757,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",7,5598.460503832349,m3,0.09807764748877504,10**-6
758,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",8,20368.473768634227,m3,0.356828808347755,10**-6
759,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",9,82259.51007791,m3,1.0,10**-6
760,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",10,82259.51007791,m3,1.0,10**-6
761,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",11,82259.51007791,m3,0.914937019472648,10**-6
762,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",12,76651.04973964389,m3,0.24281376933058701,10**-6
763,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",13,108879.41611151035,m3,0.3449061887390676,10**-6
764,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",14,306954.0623337731,m3,0.9723633680133561,10**-6
765,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",15,306954.0623337731,m3,0.9723633680133561,10**-6
766,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",16,306954.0623337731,m3,0.9723633680133561,10**-6
767,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",17,306954.0623337731,m3,0.9723633680133561,10**-6
768,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",18,306954.0623337731,m3,0.656730819211069,10**-6
769,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",19,628082.9416439205,m3,1.0,10**-6
770,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",20,628082.9416439205,m3,0.5280565897228261,10**-6
771,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",21,628082.9416439205,m3,0.5280565897228261,10**-6
772,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",22,628082.9416439205,m3,0.5280565897228261,10**-6
773,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",23,628082.9416439205,m3,0.4849284068634213,10**-6
774,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",24,628082.9416439205,m3,0.4849284068634213,10**-6
775,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",25,494616.55595622066,m3,0.38188207732618656,10**-6
776,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",26,590856.2693232388,m3,0.4561865485762889,10**-6
777,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",27,590856.2693232388,m3,0.2582505674514056,10**-6
778,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",28,590856.2693232388,m3,0.2582505674514056,10**-6
779,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",29,590856.2693232388,m3,0.2582505674514056,10**-6
780,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",30,590856.2693232388,m3,0.2582505674514056,10**-6
781,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",31,2063585.2741099764,m3,0.9019487406534076,10**-6
782,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A#2",32,2063585.2741099764,m3,0.9019487406534076,10**-6
783,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",4,14714.100833915065,M2,0.25777164878007836,10**-6
784,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",5,12447.752973251554,M2,0.21806822202321582,10**-6
785,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",6,12631.596944262117,M2,0.2212889260309279,10**-6
786,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",7,8643.231438496923,M2,0.1514180202947779,10**-6
787,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",8,7941.32363189222,M2,0.13912152085914364,10**-6
788,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",9,13132.46674230619,M2,0.15964679013852753,10**-6
789,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",10,30465.413697805077,M2,0.37035734432347744,10**-6
790,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",11,89907.29233507547,M2,1.0,10**-6
791,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",12,315678.3486824618,M2,1.0,10**-6
792,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",13,315678.3486824618,M2,1.0,10**-6
793,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",14,315678.3486824618,M2,1.0,10**-6
794,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",15,315678.3486824618,M2,1.0,10**-6
795,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",16,315678.3486824618,M2,1.0,10**-6
796,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",17,315678.3486824618,M2,1.0,10**-6
797,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",18,315678.3486824618,M2,0.6753965038325553,10**-6
798,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",19,426389.9674787975,M2,0.6788752554921815,10**-6
799,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",20,426389.9674787975,M2,0.35848455226241366,10**-6
800,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",21,426389.9674787975,M2,0.35848455226241366,10**-6
801,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",22,426389.9674787975,M2,0.35848455226241366,10**-6
802,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",23,426389.9674787975,M2,0.3292058961048217,10**-6
803,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",24,426389.9674787975,M2,0.3292058961048217,10**-6
804,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",25,426389.9674787975,M2,0.3292058961048217,10**-6
805,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",26,643073.808955649,M2,0.4965025110477358,10**-6
806,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",27,2287918.571309311,M2,1.0,10**-6
807,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",28,2287918.571309311,M2,1.0,10**-6
808,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",29,2287918.571309311,M2,1.0,10**-6
809,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",30,2287918.571309311,M2,1.0,10**-6
810,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",31,2287918.571309311,M2,1.0,10**-6
811,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,A2",32,2287918.571309311,M2,1.0,10**-6
812,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",4,5400.6616410869865,M3,0.09461247217482213,10**-6
813,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",5,5400.6616410869865,M3,0.09461247217482213,10**-6
814,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",6,14059.804641083389,M3,0.2463092420506096,10**-6
815,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",7,48984.39910328129,M3,0.8581420953871857,10**-6
816,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",8,48984.39910328129,M3,0.8581420953871857,10**-6
817,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",9,48984.39910328129,M3,0.5954861517760921,10**-6
818,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",10,48984.39910328129,M3,0.5954861517760921,10**-6
819,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",11,70692.8327269403,M3,0.7862858605893189,10**-6
820,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",12,70692.8327269403,M3,0.22393944032585406,10**-6
821,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",13,282262.5772977425,M3,0.8941461410825741,10**-6
822,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",14,282262.5772977425,M3,0.8941461410825741,10**-6
823,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",15,282262.5772977425,M3,0.8941461410825741,10**-6
824,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",16,282262.5772977425,M3,0.8941461410825741,10**-6
825,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",17,282262.5772977425,M3,0.8941461410825741,10**-6
826,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",18,282262.5772977425,M3,0.6039031776025413,10**-6
827,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",19,549910.2242799627,M3,0.8755375887787185,10**-6
828,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",20,694712.7655767833,M3,0.5840751746373117,10**-6
829,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",21,694712.7655767833,M3,0.5840751746373117,10**-6
830,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",22,694712.7655767833,M3,0.5840751746373117,10**-6
831,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",23,694712.7655767833,M3,0.5363717628711241,10**-6
832,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",24,694712.7655767833,M3,0.5363717628711241,10**-6
833,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",25,721447.1080899945,M3,0.5570127344115077,10**-6
834,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",26,721447.1080899945,M3,0.5570127344115077,10**-6
835,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",27,721447.1080899945,M3,0.3153290143875753,10**-6
836,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",28,721447.1080899945,M3,0.3153290143875753,10**-6
837,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",29,777890.6402071927,M3,0.33999926831400645,10**-6
838,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",30,777890.6402071927,M3,0.33999926831400645,10**-6
839,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",31,777890.6402071927,M3,0.33999926831400645,10**-6
840,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,B2",32,777890.6402071927,M3,0.33999926831400645,10**-6
841,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,C#3",4,3623.786374324753,TT,0.06348395998370564,10**-6
842,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,C#3",5,9546.833862232275,TT,0.16724794352536118,10**-6
843,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,C#3",6,14340.526905548442,TT,0.2512271260434693,10**-6
844,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,C#3",7,14340.526905548442,TT,0.2512271260434693,10**-6
845,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,C#3",8,34640.674960618024,TT,0.6068589579644325,10**-6
846,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,C#3",9,61331.473227816234,TT,0.745585199446577,10**-6
847,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,C#3",10,34217.42675420052,TT,0.4159692505072344,10**-6
848,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,C#3",11,34217.42675420052,TT,0.3805856662513603,10**-6
849,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,C#3",12,93498.06169263745,TT,0.2961814203693975,10**-6
850,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,C#3",13,136968.75373066164,TT,0.4338870698681884,10**-6
851,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,C#3",14,136968.75373066164,TT,0.4338870698681884,10**-6
852,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,C#3",15,136968.75373066164,TT,0.4338870698681884,10**-6
853,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,C#3",16,136968.75373066164,TT,0.4338870698681884,10**-6
854,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,C#3",17,193492.77407805488,TT,0.6129428099381236,10**-6
855,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,C#3",18,467397.0725213066,TT,1.0,10**-6
856,Smallest_ratio_and_filter_by_smallest_t_sub,"G2,C#3",19,467397.0725213066,TT,0.7441645705230573,10**-6
